0;1
4,968454259;1
10,07886435;1
15,04731861;1
20,15772871;1
25,12618297;1
30,09463722;0,995192308
35,06309148;0,990384615
40,03154574;0,985576923
45;0,980769231
50,11041009;0,975961538
54,93690852;0,961538462
60,04731861;0,947115385
65,01577287;0,923076923
69,98422713;0,884615385
74,95268139;0,817307692
79,92113565;0,711538462
85,03154574;0,548076923
90;0
