Channel Name,Timestamp,Value
col_ang0,2022-03-05 06:00:07,105.018
col_ang0,2022-03-05 06:00:17,105.047
col_ang0,2022-03-05 06:00:27,105.029
col_ang0,2022-03-05 06:00:37,105.023
col_ang0,2022-03-05 06:00:47,105.016
col_ang0,2022-03-05 06:00:57,105.021
col_ang0,2022-03-05 06:01:08,105.026
col_ang0,2022-03-05 06:01:18,105.039
col_ang0,2022-03-05 06:01:28,105.021
col_ang0,2022-03-05 06:01:38,105.013
col_ang0,2022-03-05 06:01:48,105.016
col_ang0,2022-03-05 06:01:58,105.034
col_ang0,2022-03-05 06:02:08,105.01
col_ang0,2022-03-05 06:02:18,105.026
col_ang0,2022-03-05 06:02:28,105.01
col_ang0,2022-03-05 06:02:38,105.016
col_ang0,2022-03-05 06:02:48,105.01
col_ang0,2022-03-05 06:02:58,105.021
col_ang0,2022-03-05 06:03:08,105.029
col_ang0,2022-03-05 06:03:18,105.013
col_ang0,2022-03-05 06:03:28,105.031
col_ang0,2022-03-05 06:03:38,105.047
col_ang0,2022-03-05 06:03:48,105.021
col_ang0,2022-03-05 06:03:58,105.021
col_ang0,2022-03-05 06:04:08,105.018
col_ang0,2022-03-05 06:04:19,105.029
col_ang0,2022-03-05 06:04:29,105.018
col_ang0,2022-03-05 06:04:39,105.018
col_ang0,2022-03-05 06:04:49,105.018
col_ang0,2022-03-05 06:04:59,105.016
col_ang0,2022-03-05 06:05:09,105.016
col_ang0,2022-03-05 06:05:19,105.021
col_ang0,2022-03-05 06:05:29,105.036
col_ang0,2022-03-05 06:05:39,105.034
col_ang0,2022-03-05 06:05:49,105.01
col_ang0,2022-03-05 06:05:59,105.021
col_ang0,2022-03-05 06:06:09,105.044
col_ang0,2022-03-05 06:06:19,105.029
col_ang0,2022-03-05 06:06:29,105.039
col_ang0,2022-03-05 06:06:39,105.042
col_ang0,2022-03-05 06:06:49,105.034
col_ang0,2022-03-05 06:06:59,105.036
col_ang0,2022-03-05 06:07:09,105.008
col_ang0,2022-03-05 06:07:20,105.049
col_ang0,2022-03-05 06:07:30,105.016
col_ang0,2022-03-05 06:07:40,105.042
col_ang0,2022-03-05 06:07:50,105.055
col_ang0,2022-03-05 06:08:00,105.021
col_ang0,2022-03-05 06:08:10,105.031
col_ang0,2022-03-05 06:08:20,105.013
col_ang0,2022-03-05 06:08:30,105.026
col_ang0,2022-03-05 06:08:40,105.042
col_ang0,2022-03-05 06:08:50,105.044
col_ang0,2022-03-05 06:09:00,105.055
col_ang0,2022-03-05 06:09:10,105.029
col_ang0,2022-03-05 06:09:20,105.023
col_ang0,2022-03-05 06:09:30,105.034
col_ang0,2022-03-05 06:09:40,105.044
col_ang0,2022-03-05 06:09:50,104.997
col_ang0,2022-03-05 06:10:00,105.003
col_ang0,2022-03-05 06:10:10,105
col_ang0,2022-03-05 06:10:21,104.979
