0;1
4.96845425867507;1
10.0788643533123;1
15.0473186119873;1
20.1577287066246;1
25.1261829652996;1
30.0946372239747;0.995192307692307
35.0630914826498;0.990384615384615
40.0315457413249;0.985576923076923
45;0.98076923076923
50.1104100946372;0.975961538461538
54.9369085173501;0.961538461538461
60.0473186119873;0.947115384615384
65.0157728706624;0.923076923076923
69.9842271293375;0.884615384615384
74.9526813880126;0.817307692307692
79.9211356466877;0.711538461538461
85.0315457413249;0.548076923076923
90;0
